"teamId","teamName","player","currentEvidenceRole","candidateRank","candidateDomain","candidateScore","candidateSignals","exactPlayerName","sourceName","publishedAt","reviewStatus","title","url","bingNewsUrl","googleNewsUrl","originalUrl","needsOriginalUrlResolution","snippet"
"bri","Brisbane Broncos","Ben Hunt","backup_baseline","9","foxsports.com.au","7","contract_language|context_or_team_article","false","Fox Sports","Thu, 25 Jun 2026 14:27:00 GMT","team_or_context_candidate_needs_article_review","Hunt’s drastic pay cut revealed; Tiger to join rival immediately in stunning switch — Whispers","https://www.foxsports.com.au/nrl/nrl-premiership/nrl-2026-transfer-whispers-news-and-rumours-contracts-teams-tigers-outside-back-luke-laulilii-set-to-join-warriors-in-midseason-switch/news-story/4bce438dca4774db603807dbd71118fe","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f643ed044232b0d8e94f05d99422&url=https%3a%2f%2fwww.foxsports.com.au%2fnrl%2fnrl-premiership%2fnrl-2026-transfer-whispers-news-and-rumours-contracts-teams-tigers-outside-back-luke-laulilii-set-to-join-warriors-in-midseason-switch%2fnews-story%2f4bce438dca4774db603807dbd71118fe&c=15984087963251391494&mkt=en-au","","https://www.foxsports.com.au/nrl/nrl-premiership/nrl-2026-transfer-whispers-news-and-rumours-contracts-teams-tigers-outside-back-luke-laulilii-set-to-join-warriors-in-midseason-switch/news-story/4bce438dca4774db603807dbd71118fe","false","WHAT'S GAMBLING REALLY COSTING YOU? Set a deposit limit. For Free and confidential support call 1800 858 858 or visit gamblinghelponline.org.au. Hunt signed a one-year deal with Brisbane in what will ..."
"bri","Brisbane Broncos","Payne Haas","backup_baseline","1","adelaidenow.com.au","27","contract_language|exact_player_name","true","Adelaide Now","Thu, 26 May 2022 11:22:00 GMT","player_focused_candidate_needs_article_review","Broncos deny Payne Haas immediate release demand in contract saga","https://www.adelaidenow.com.au/sport/nrl/broncos-star-payne-haas-demands-immediate-release-over-contract-saga/news-story/de694ec553e257b503875a6b5b1260f1","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f646cff9474287eef39407cd19fd&url=https%3a%2f%2fwww.adelaidenow.com.au%2fsport%2fnrl%2fbroncos-star-payne-haas-demands-immediate-release-over-contract-saga%2fnews-story%2fde694ec553e257b503875a6b5b1260f1&c=2208136526000163584&mkt=en-au","","https://www.adelaidenow.com.au/sport/nrl/broncos-star-payne-haas-demands-immediate-release-over-contract-saga/news-story/de694ec553e257b503875a6b5b1260f1","false","The Sydney Morning Herald reports Brisbane has denied the request, which came on Wednesday night following a breakdown in contract negotiations with the club. Haas trained with the Broncos on Thursday ..."
"bri","Brisbane Broncos","Payne Haas","backup_baseline","2","au.news.yahoo.com","24","exact_player_name","true","Yahoo News Australia","Tue, 23 Jun 2026 16:04:00 GMT","player_focused_candidate_needs_article_review","Rival NRL club makes reported 'approach' to Broncos about immediate Payne Haas switch","https://au.news.yahoo.com/rival-nrl-club-makes-reported-approach-to-broncos-about-immediate-payne-haas-switch-224644529.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f646cff9474287eef39407cd19fd&url=https%3a%2f%2fau.news.yahoo.com%2frival-nrl-club-makes-reported-approach-to-broncos-about-immediate-payne-haas-switch-224644529.html&c=16309783978502423143&mkt=en-au","","https://au.news.yahoo.com/rival-nrl-club-makes-reported-approach-to-broncos-about-immediate-payne-haas-switch-224644529.html","false","But leading NRL journo James Hooper reported on Tuesday that ‘someone attached to South Sydney’ has approached Broncos coach Michael Maguire about releasing Haas to the Bunnies early. Clubs are ..."
"bri","Brisbane Broncos","Payne Haas","backup_baseline","3","news.com.au","24","exact_player_name","true","news.com.au","Wed, 24 Jun 2026 01:31:00 GMT","player_focused_candidate_needs_article_review","Payne Haas text message plot revealed, Broncos rejected mid-season poaching bid","https://www.news.com.au/sport/nrl/payne-haas-text-message-plot-revealed-broncos-rejected-midseason-poaching-bid/news-story/fcc7b2891001543be06960432bc12236","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f648409e4546a0372ae11219e9f7&url=https%3a%2f%2fwww.news.com.au%2fsport%2fnrl%2fpayne-haas-text-message-plot-revealed-broncos-rejected-midseason-poaching-bid%2fnews-story%2ffcc7b2891001543be06960432bc12236&c=5108679380902430211&mkt=en-au","","https://www.news.com.au/sport/nrl/payne-haas-text-message-plot-revealed-broncos-rejected-midseason-poaching-bid/news-story/fcc7b2891001543be06960432bc12236","false","Brisbane Broncos coach Michael Maguire has reportedly rejected a bold attempt by the Rabbitohs to bring Payne Haas to South Sydney mid-season."
"bri","Brisbane Broncos","Payne Haas","backup_baseline","4","afr.com","16","exact_player_name","true","The Australian Financial Review","Mon, 06 Jul 2026 23:39:00 GMT","context_only_untrusted_domain","The Haas reality behind NRL’s superstar","https://www.afr.com/life-and-luxury/arts-and-culture/the-haas-reality-behind-this-incredibly-marketable-footballer-20260521-p5zzi1","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f64741ea459a9aa1182651aa92ac&url=https%3a%2f%2fwww.afr.com%2flife-and-luxury%2farts-and-culture%2fthe-haas-reality-behind-this-incredibly-marketable-footballer-20260521-p5zzi1&c=488926295726201424&mkt=en-au","","https://www.afr.com/life-and-luxury/arts-and-culture/the-haas-reality-behind-this-incredibly-marketable-footballer-20260521-p5zzi1","false","In rugby league circles, a heated debate is brewing about Payne Haas being the best prop forward “arguably” of all time. He’s big, he’s skilful, he’s fast, he’s exceedingly fit, and he’s the player ..."
"bri","Brisbane Broncos","Payne Haas","backup_baseline","5","7news.com.au","4","contract_language|context_or_team_article","false","7NEWS Australia","Mon, 23 Sep 2024 08:54:00 GMT","team_or_context_candidate_needs_article_review","Broncos superstar Reece Walsh agrees to multi-million dollar contract extension","https://7news.com.au/sport/rugby-league/broncos-superstar-reece-walsh-agrees-to-multi-million-dollar-contract-extension-c-16162034","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f646cff9474287eef39407cd19fd&url=https%3a%2f%2f7news.com.au%2fsport%2frugby-league%2fbroncos-superstar-reece-walsh-agrees-to-multi-million-dollar-contract-extension-c-16162034&c=3971178330612469509&mkt=en-au","","https://7news.com.au/sport/rugby-league/broncos-superstar-reece-walsh-agrees-to-multi-million-dollar-contract-extension-c-16162034","false","It is thought Walsh’s new contract will make him second-highest paid player in the competition behind Newcastle Knights star Kalyn Ponga. Walsh is only 22 years old and Broncos ..."
"bri","Brisbane Broncos","Payne Haas","backup_baseline","6","theaustralian.com.au","4","contract_language|context_or_team_article","false","The Australian","Sun, 28 Jun 2026 15:04:00 GMT","team_or_context_candidate_needs_article_review","Nine’s Stan Sport dealt huge blow in NRL’s record $5bn rights deal","https://www.theaustralian.com.au/business/media/nines-stan-sport-dealt-huge-blow-in-nrls-record-5bn-rights-deal/news-story/cf3fb665174e25345610fd689a257a01","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f64754f140f98076c5596a35a33b&url=https%3a%2f%2fwww.theaustralian.com.au%2fbusiness%2fmedia%2fnines-stan-sport-dealt-huge-blow-in-nrls-record-5bn-rights-deal%2fnews-story%2fcf3fb665174e25345610fd689a257a01&c=9625671747989068122&mkt=en-au","","https://www.theaustralian.com.au/business/media/nines-stan-sport-dealt-huge-blow-in-nrls-record-5bn-rights-deal/news-story/cf3fb665174e25345610fd689a257a01","false","Rival NRL bidders Foxtel and Nine are both privately claiming victory in the bitter fight for the sport’s lucrative long-term rights after it emerged that the existing arrangements will largely remain ..."
"bri","Brisbane Broncos","Brendan Piakura","backup_baseline","1","couriermail.com.au","24","exact_player_name","true","The Courier-Mail","Sat, 04 Jul 2020 11:00:00 GMT","player_focused_candidate_needs_article_review","Brisbane Broncos’ Brendan Piakura chased by nine rival NRL clubs","https://www.couriermail.com.au/sport/nrl/brisbane-broncos-brendan-piakura-chased-by-nine-rival-nrl-clubs/news-story/ad0bf270219a6cde8db4ba53ddd92bea","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f64df65c493e8f6ec4b62580c4ab&url=https%3a%2f%2fwww.couriermail.com.au%2fsport%2fnrl%2fbrisbane-broncos-brendan-piakura-chased-by-nine-rival-nrl-clubs%2fnews-story%2fad0bf270219a6cde8db4ba53ddd92bea&c=4921779949548431350&mkt=en-au","","https://www.couriermail.com.au/sport/nrl/brisbane-broncos-brendan-piakura-chased-by-nine-rival-nrl-clubs/news-story/ad0bf270219a6cde8db4ba53ddd92bea","false","Widely considered a future Queensland State of Origin force, 18-year-old Brendan Piakura is just months away from becoming one of the most-prized signatures in the NRL. The Sunday Telegraph can reveal ..."
"bri","Brisbane Broncos","Jordan Riki","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Patrick Carrigan","backup_baseline","1","au.sports.yahoo.com","23","contract_language|exact_player_name","true","Yahoo Sport Australia","Fri, 01 May 2026 17:00:00 GMT","player_focused_candidate_needs_article_review","Broncos star edging towards contract extension to remain one club player","https://au.sports.yahoo.com/broncos-star-edging-towards-contract-053136050.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f65744f64562b4b4418210fd1e18&url=https%3a%2f%2fau.sports.yahoo.com%2fbroncos-star-edging-towards-contract-053136050.html&c=11650511554413212329&mkt=en-au","","https://au.sports.yahoo.com/broncos-star-edging-towards-contract-053136050.html","false","Brisbane Broncos superstar Patrick Carrigan and his management will begin chats on him re-signing with the club to ensure that he remains in Brisbane long-term. As one of the most consistent and ..."
"bri","Brisbane Broncos","Patrick Carrigan","backup_baseline","2","7news.com.au","4","contract_language|context_or_team_article","false","7NEWS Australia","Mon, 23 Sep 2024 08:54:00 GMT","team_or_context_candidate_needs_article_review","Broncos superstar Reece Walsh agrees to multi-million dollar contract extension","https://7news.com.au/sport/rugby-league/broncos-superstar-reece-walsh-agrees-to-multi-million-dollar-contract-extension-c-16162034","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f65744f64562b4b4418210fd1e18&url=https%3a%2f%2f7news.com.au%2fsport%2frugby-league%2fbroncos-superstar-reece-walsh-agrees-to-multi-million-dollar-contract-extension-c-16162034&c=3971178330612469509&mkt=en-au","","https://7news.com.au/sport/rugby-league/broncos-superstar-reece-walsh-agrees-to-multi-million-dollar-contract-extension-c-16162034","false","It is thought Walsh’s new contract will make him second-highest paid player in the competition behind Newcastle Knights star Kalyn Ponga. Walsh is only 22 years old and Broncos ..."
"bri","Brisbane Broncos","Billy Walters","backup_baseline","1","au.news.yahoo.com","4","contract_language|context_or_team_article","false","Yahoo News Australia","Mon, 22 Jun 2026 17:24:00 GMT","team_or_context_candidate_needs_article_review","NRL fans divided after Broncos re-sign veteran and linked with former Origin player from rival club","https://au.news.yahoo.com/nrl-fans-divided-after-broncos-re-sign-veteran-and-linked-with-former-origin-player-from-rival-club-234604475.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f65c29bd48f1b5aa08a031fad8e9&url=https%3a%2f%2fau.news.yahoo.com%2fnrl-fans-divided-after-broncos-re-sign-veteran-and-linked-with-former-origin-player-from-rival-club-234604475.html&c=7254748367207178614&mkt=en-au","","https://au.news.yahoo.com/nrl-fans-divided-after-broncos-re-sign-veteran-and-linked-with-former-origin-player-from-rival-club-234604475.html","false","Brisbane Broncos fans have been left surprised after the announcement they have re-signed veteran Ben Hunt on a one-year extension as the club juggles their salary cap. This also comes after the ..."
"bri","Brisbane Broncos","Xavier Willison","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Jack Gosiewski","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Aublix Tawha","backup_baseline","1","dailytelegraph.com.au","10","money|contract_language|context_or_team_article","false","The Daily Telegraph","Tue, 23 Jun 2026 12:12:00 GMT","team_or_context_candidate_needs_article_review","NRL to grant Perth Bears $500k salary cap concessions in landmark third-party arrangement","https://www.dailytelegraph.com.au/sport/nrl/nrl-to-grant-perth-bears-500k-salary-cap-concessions-in-landmark-thirdparty-arrangement/news-story/0c5c097536d723f0d0cb46c86fd051ff","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f66e6ef34679a7fdcadf6a0f0c83&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fsport%2fnrl%2fnrl-to-grant-perth-bears-500k-salary-cap-concessions-in-landmark-thirdparty-arrangement%2fnews-story%2f0c5c097536d723f0d0cb46c86fd051ff&c=13072428604770190172&mkt=en-au","","https://www.dailytelegraph.com.au/sport/nrl/nrl-to-grant-perth-bears-500k-salary-cap-concessions-in-landmark-thirdparty-arrangement/news-story/0c5c097536d723f0d0cb46c86fd051ff","false","In a historic development for the NRL’s 18th club, this masthead has been told Perth will receive a special marquee player privilege where existing club sponsors can top-up a player’s contract by 20 ..."
"bri","Brisbane Broncos","Aublix Tawha","backup_baseline","2","smh.com.au","7","contract_language|context_or_team_article","false","Sydney Morning Herald","Mon, 11 May 2020 17:00:00 GMT","team_or_context_candidate_needs_article_review","Nine, NRL on brink of deal to seal $1.9 billion broadcast bonanza","https://www.smh.com.au/sport/nrl/nine-nrl-on-brink-of-deal-to-seal-1-9-billion-broadcast-bonanza-20200512-p54scv.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f66fa8834a3d8e369c9f24b348d1&url=https%3a%2f%2fwww.smh.com.au%2fsport%2fnrl%2fnine-nrl-on-brink-of-deal-to-seal-1-9-billion-broadcast-bonanza-20200512-p54scv.html&c=10283903415388544094&mkt=en-au","","https://www.smh.com.au/sport/nrl/nine-nrl-on-brink-of-deal-to-seal-1-9-billion-broadcast-bonanza-20200512-p54scv.html","false","You have reached your maximum number of saved items. Remove items from your saved list to add more. Nine Entertainment Co is close to agreeing to a revised three-year deal with the NRL as the code ..."
"bri","Brisbane Broncos","Aublix Tawha","backup_baseline","3","au.sports.yahoo.com","7","money|contract_language|context_or_team_article","false","Yahoo Sport Australia","Tue, 23 Jun 2026 17:00:00 GMT","team_or_context_candidate_needs_article_review","Perth Bears receive salary cap boost from NRL","https://au.sports.yahoo.com/perth-bears-receive-salary-cap-025110246.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f671cfe346b88a198d0d4b21322b&url=https%3a%2f%2fau.sports.yahoo.com%2fperth-bears-receive-salary-cap-025110246.html&c=545008729362569136&mkt=en-au","","https://au.sports.yahoo.com/perth-bears-receive-salary-cap-025110246.html","false","The NRL has granted the Perth Bears up to $500,000 worth of salary cap concessions to compete in the fight against PNG Chiefs. The latest NRL expansion club with receive compensation from the NRL to ..."
"bri","Brisbane Broncos","Ben Talty","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Blake Mozer","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Ben Te Kura","bucket_unknown","1","dailytelegraph.com.au","33","money|contract_language|exact_player_name","true","Daily Telegraph","Wed, 01 Jul 2026 12:19:00 GMT","player_focused_candidate_needs_article_review","Broncos giant Ben Te Kura quits NRL to chase multimillion-dollar NFL dream","https://www.dailytelegraph.com.au/sport/broncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream/news-story/6ed511b49e9e218d01a95be7885c961a","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f67f144f467599e738ad4c868920&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fsport%2fbroncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream%2fnews-story%2f6ed511b49e9e218d01a95be7885c961a&c=5912082245677434099&mkt=en-au","","https://www.dailytelegraph.com.au/sport/broncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream/news-story/6ed511b49e9e218d01a95be7885c961a","false","The Broncos have granted a full and immediate release to Ben Te Kura as the front-row giant edges a step closer to clinching a $1 million NFL contract."
"bri","Brisbane Broncos","Ben Te Kura","bucket_unknown","2","ntnews.com.au","30","money|contract_language|exact_player_name","true","NT News","Wed, 01 Jul 2026 08:15:00 GMT","player_focused_candidate_needs_article_review","Broncos giant Ben Te Kura quits NRL to chase multimillion-dollar NFL dream","https://www.ntnews.com.au/sport/broncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream/news-story/6ed511b49e9e218d01a95be7885c961a","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f67f5cde4d9eac2638a92037059a&url=https%3a%2f%2fwww.ntnews.com.au%2fsport%2fbroncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream%2fnews-story%2f6ed511b49e9e218d01a95be7885c961a&c=12599023506146774901&mkt=en-au","","https://www.ntnews.com.au/sport/broncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream/news-story/6ed511b49e9e218d01a95be7885c961a","false","The Broncos have granted a full and immediate release to Ben Te Kura as the front-row giant edges a step closer to clinching a $1 million NFL contract."
"bri","Brisbane Broncos","Ben Te Kura","bucket_unknown","3","dailytelegraph.com.au","30","contract_language|exact_player_name","true","Daily Telegraph","Wed, 01 Jul 2026 10:20:00 GMT","player_focused_candidate_needs_article_review","Broncos youngster Ben Te Kura released from NRL contract to chase NFL dream","https://www.dailytelegraph.com.au/sport/nrl/broncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream/news-story/da3f72c4fe02281f73ae7cf2eb3a67f9","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f67f144f467599e738ad4c868920&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fsport%2fnrl%2fbroncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream%2fnews-story%2fda3f72c4fe02281f73ae7cf2eb3a67f9&c=15903288897544246263&mkt=en-au","","https://www.dailytelegraph.com.au/sport/nrl/broncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream/news-story/da3f72c4fe02281f73ae7cf2eb3a67f9","false","The 22-year-old has made just five appearances for Brisbane since making his debut in 2024, and back in April was given permission to take a break from his NRL commitments to attend a six-week NFL ..."
"bri","Brisbane Broncos","Ben Te Kura","bucket_unknown","4","heraldsun.com.au","30","money|contract_language|exact_player_name","true","Herald Sun","Wed, 01 Jul 2026 12:49:00 GMT","player_focused_candidate_needs_article_review","Broncos giant Ben Te Kura quits NRL to chase multimillion-dollar NFL dream","https://www.heraldsun.com.au/sport/broncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream/news-story/6ed511b49e9e218d01a95be7885c961a","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6800dad45c5b210978eb38b3ad8&url=https%3a%2f%2fwww.heraldsun.com.au%2fsport%2fbroncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream%2fnews-story%2f6ed511b49e9e218d01a95be7885c961a&c=4410089382147087835&mkt=en-au","","https://www.heraldsun.com.au/sport/broncos-giant-ben-te-kura-quits-nrl-to-chase-multimilliondollar-nfl-dream/news-story/6ed511b49e9e218d01a95be7885c961a","false","The Broncos have granted a full and immediate release to Ben Te Kura as the front-row giant edges a step closer to clinching a $1 million NFL contract."
"bri","Brisbane Broncos","Ben Te Kura","bucket_unknown","5","cairnspost.com.au","27","contract_language|exact_player_name","true","The Cairns Post","Wed, 01 Jul 2026 10:50:00 GMT","player_focused_candidate_needs_article_review","Broncos youngster Ben Te Kura released from NRL contract to chase NFL dream","https://www.cairnspost.com.au/sport/nrl/broncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream/news-story/da3f72c4fe02281f73ae7cf2eb3a67f9","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f67f5cde4d9eac2638a92037059a&url=https%3a%2f%2fwww.cairnspost.com.au%2fsport%2fnrl%2fbroncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream%2fnews-story%2fda3f72c4fe02281f73ae7cf2eb3a67f9&c=12239355760462110012&mkt=en-au","","https://www.cairnspost.com.au/sport/nrl/broncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream/news-story/da3f72c4fe02281f73ae7cf2eb3a67f9","false","The 22-year-old has made just five appearances for Brisbane since making his debut in 2024, and back in April was given permission to take a break from his NRL commitments to attend a six-week NFL ..."
"bri","Brisbane Broncos","Ben Te Kura","bucket_unknown","6","themercury.com.au","27","contract_language|exact_player_name","true","The Mercury","Wed, 01 Jul 2026 10:50:00 GMT","player_focused_candidate_needs_article_review","Broncos youngster Ben Te Kura released from NRL contract to chase NFL dream","https://www.themercury.com.au/sport/nrl/broncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream/news-story/da3f72c4fe02281f73ae7cf2eb3a67f9","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6800dad45c5b210978eb38b3ad8&url=https%3a%2f%2fwww.themercury.com.au%2fsport%2fnrl%2fbroncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream%2fnews-story%2fda3f72c4fe02281f73ae7cf2eb3a67f9&c=7234462988402915559&mkt=en-au","","https://www.themercury.com.au/sport/nrl/broncos-youngster-ben-te-kura-released-from-nrl-contract-to-chasenfl-dream/news-story/da3f72c4fe02281f73ae7cf2eb3a67f9","false","The 22-year-old has made just five appearances for Brisbane since making his debut in 2024, and back in April was given permission to take a break from his NRL commitments to attend a six-week NFL ..."
"bri","Brisbane Broncos","Ben Te Kura","bucket_unknown","7","broncos.com.au","27","contract_language|exact_player_name","true","Brisbane Broncos","Sat, 11 Apr 2026 13:04:00 GMT","player_focused_candidate_needs_article_review","Club Statement: Ben Te Kura","https://www.broncos.com.au/news/2026/07/02/club-statement-ben-te-kura/","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f68374384fde80f64e7a87990f1b&url=https%3a%2f%2fwww.broncos.com.au%2fnews%2f2026%2f07%2f02%2fclub-statement-ben-te-kura%2f&c=11252107484130293899&mkt=en-au","","https://www.broncos.com.au/news/2026/07/02/club-statement-ben-te-kura/","false","The Brisbane Broncos have released forward Ben Te Kura from the remainder of his current contract, effective immediately, to allow him to pursue an NFL opportunity in the United States in 2027."
"bri","Brisbane Broncos","Cory Paix","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Delouise Hoeter","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Hayze Perham","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Jaiyden Hunt","bucket_unknown","1","heraldsun.com.au","5","contract_language|context_or_team_article","false","heraldsun.com.au","Mon, 15 Jun 2026 03:35:00 GMT","team_or_context_candidate_needs_article_review","NRL 2020: Dragons consider shock deal to send Ben Hunt back to Brisbane Broncos","https://www.heraldsun.com.au/sport/nrl/nrl-2020-dragons-consider-shock-deal-to-send-ben-hunt-back-to-brisbane-broncos/news-story/9a71ed1de7ffbe0722bce23eff341945","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6945da4436b8013ab8299ed0109&url=https%3a%2f%2fwww.heraldsun.com.au%2fsport%2fnrl%2fnrl-2020-dragons-consider-shock-deal-to-send-ben-hunt-back-to-brisbane-broncos%2fnews-story%2f9a71ed1de7ffbe0722bce23eff341945&c=1827344945001021331&mkt=en-au","","https://www.heraldsun.com.au/sport/nrl/nrl-2020-dragons-consider-shock-deal-to-send-ben-hunt-back-to-brisbane-broncos/news-story/9a71ed1de7ffbe0722bce23eff341945","false","News Corp can reveal the Dragons may look to pay up to half of Hunt’s wage should he make a shock return to the Broncos from next season. A key question in the possible shift would be whether Brisbane ..."
"bri","Brisbane Broncos","Jaiyden Hunt","bucket_unknown","2","au.sports.yahoo.com","4","contract_language|context_or_team_article","false","Yahoo Sport Australia","Thu, 07 May 2026 17:00:00 GMT","team_or_context_candidate_needs_article_review","The SEVEN current best value for money contracts in the NRL","https://au.sports.yahoo.com/seven-current-best-value-money-214941645.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f698b1d0457d8c9d0f3476c50e05&url=https%3a%2f%2fau.sports.yahoo.com%2fseven-current-best-value-money-214941645.html&c=14537114608194793438&mkt=en-au","","https://au.sports.yahoo.com/seven-current-best-value-money-214941645.html","false","The beauty of the salary cap is that it is supposed to level the playing field for all NRL teams. There is enough space for stars, but not multiple, meaning rosters need to be carefully crafted so ..."
"bri","Brisbane Broncos","Jesse Arthars","bucket_unknown","1","dailytelegraph.com.au","33","contract_language|term_language|exact_player_name","true","The Daily Telegraph","Fri, 29 May 2026 04:56:00 GMT","player_focused_candidate_needs_article_review","Jesse Arthars to leave Broncos at end of 2026 season, Sharks extend Sam Stonestreet","https://www.dailytelegraph.com.au/sport/nrl/jesse-arthars-to-leave-broncos-at-end-of-2026-season-amid-salary-cap-pressures/news-story/36664c6089176c5167538c6e9ebf24bd","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f69a72e94de5bf85ee7fae90d6dd&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fsport%2fnrl%2fjesse-arthars-to-leave-broncos-at-end-of-2026-season-amid-salary-cap-pressures%2fnews-story%2f36664c6089176c5167538c6e9ebf24bd&c=11833006296432438287&mkt=en-au","","https://www.dailytelegraph.com.au/sport/nrl/jesse-arthars-to-leave-broncos-at-end-of-2026-season-amid-salary-cap-pressures/news-story/36664c6089176c5167538c6e9ebf24bd","false","Arthars will depart Red Hill at the end of 2026 after being squeezed out of the Broncos by salary cap pressures and Brisbane’s log-jam of rising outside backs. Arthars, 27, has spent six seasons at ..."
"bri","Brisbane Broncos","Jesse Arthars","bucket_unknown","2","themercury.com.au","30","contract_language|term_language|exact_player_name","true","The Mercury","Fri, 29 May 2026 04:56:00 GMT","player_focused_candidate_needs_article_review","Jesse Arthars to leave Broncos at end of 2026 season, Sharks extend Sam Stonestreet","https://www.themercury.com.au/sport/nrl/jesse-arthars-to-leave-broncos-at-end-of-2026-season-amid-salary-cap-pressures/news-story/36664c6089176c5167538c6e9ebf24bd","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f69afffd4bc1959830cf4e75c905&url=https%3a%2f%2fwww.themercury.com.au%2fsport%2fnrl%2fjesse-arthars-to-leave-broncos-at-end-of-2026-season-amid-salary-cap-pressures%2fnews-story%2f36664c6089176c5167538c6e9ebf24bd&c=14708693087567876692&mkt=en-au","","https://www.themercury.com.au/sport/nrl/jesse-arthars-to-leave-broncos-at-end-of-2026-season-amid-salary-cap-pressures/news-story/36664c6089176c5167538c6e9ebf24bd","false","Arthars will depart Red Hill at the end of 2026 after being squeezed out of the Broncos by salary cap pressures and Brisbane’s log-jam of rising outside backs. Arthars, 27, has spent six seasons at ..."
